date,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-09-21 06:52:00+00:00,1632207120,3029.71,3034.86,3027.97,3033.45,89.86,272431.77,force_direct,
2021-09-21 06:53:00+00:00,1632207180,3030.52,3033.06,3029.6,3029.71,52.96,160537.11,force_direct,
2021-09-21 06:54:00+00:00,1632207240,3036.67,3038.92,3030.52,3030.52,40.13,121835.79,force_direct,
2021-09-21 06:55:00+00:00,1632207300,3037.06,3037.66,3032.31,3036.67,99.6,302237.95,force_direct,
2021-09-21 06:56:00+00:00,1632207360,3033.53,3037.06,3033.53,3037.06,50.38,152888.44,force_direct,
2021-09-21 06:57:00+00:00,1632207420,3032.34,3034.37,3032.33,3033.53,47.56,144269.53,force_direct,
2021-09-21 06:58:00+00:00,1632207480,3033.28,3035.81,3031.97,3032.34,34.3,104064.08,force_direct,
2021-09-21 06:59:00+00:00,1632207540,3038.2,3038.2,3032.35,3033.28,52.62,159631,force_direct,
2021-09-21 07:00:00+00:00,1632207600,3046.05,3049,3037.6,3038.2,89.25,271748.63,force_direct,
2021-09-21 07:01:00+00:00,1632207660,3042.25,3048.11,3041.34,3046.05,29.38,89446.14,force_direct,
2021-09-21 07:02:00+00:00,1632207720,3039.68,3044.56,3038.95,3042.25,29.68,90245.39,force_direct,
2021-09-21 07:03:00+00:00,1632207780,3036.08,3039.86,3035.67,3039.68,44.72,135890.94,force_direct,
2021-09-21 07:04:00+00:00,1632207840,3040.65,3040.73,3034.66,3036.08,33.51,101839.79,force_direct,
2021-09-21 07:05:00+00:00,1632207900,3043.28,3043.7,3037.42,3040.65,41.04,124767.48,force_direct,
2021-09-21 07:06:00+00:00,1632207960,3042.88,3045.94,3042.56,3043.28,74.74,227478.05,force_direct,
2021-09-21 07:07:00+00:00,1632208020,3041.27,3043.39,3039.84,3042.88,24.76,75315.43,force_direct,
2021-09-21 07:08:00+00:00,1632208080,3041.54,3042.04,3040.67,3041.27,14.68,44663.94,force_direct,
2021-09-21 07:09:00+00:00,1632208140,3039.04,3042.06,3038.95,3041.54,46.68,141953.57,force_direct,
2021-09-21 07:10:00+00:00,1632208200,3044.33,3045.35,3038.64,3039.04,57.57,175149.77,force_direct,
2021-09-21 07:11:00+00:00,1632208260,3045.04,3045.53,3042.18,3044.33,48.09,146382.17,force_direct,
2021-09-21 07:12:00+00:00,1632208320,3049.86,3053,3045.04,3045.04,178.23,543665.46,force_direct,
2021-09-21 07:13:00+00:00,1632208380,3047.15,3049.86,3045.9,3049.86,72.6,221289.18,force_direct,
2021-09-21 07:14:00+00:00,1632208440,3044.78,3047.37,3044.07,3047.15,40.33,122800.08,force_direct,
2021-09-21 07:15:00+00:00,1632208500,3042.49,3046.8,3042.48,3044.78,50.93,155046.8,force_direct,
2021-09-21 07:16:00+00:00,1632208560,3040.78,3043.26,3040.78,3042.49,39.88,121319.58,force_direct,
2021-09-21 07:17:00+00:00,1632208620,3036.79,3040.79,3036.07,3040.78,38.42,116713.66,force_direct,
2021-09-21 07:18:00+00:00,1632208680,3036.38,3038.39,3034.9,3036.79,54.52,165556.97,force_direct,
2021-09-21 07:19:00+00:00,1632208740,3037.24,3040.64,3035.21,3036.38,32.79,99596.67,force_direct,
2021-09-21 07:20:00+00:00,1632208800,3038.57,3040.55,3037.24,3037.24,33.34,101336.21,force_direct,
2021-09-21 07:21:00+00:00,1632208860,3039.98,3040.65,3038.1,3038.57,15.98,48564.67,force_direct,
2021-09-21 07:22:00+00:00,1632208920,3042.12,3042.27,3036.52,3039.98,62.58,190213.84,force_direct,
2021-09-21 07:23:00+00:00,1632208980,3047.18,3047.18,3040.83,3042.12,55.59,169201.05,force_direct,
2021-09-21 07:24:00+00:00,1632209040,3048.43,3048.61,3045.95,3047.18,63.98,194917.21,force_direct,
2021-09-21 07:25:00+00:00,1632209100,3041.76,3049.06,3040.74,3048.43,364.59,1110098.1,force_direct,
2021-09-21 07:26:00+00:00,1632209160,3046.66,3046.66,3041.36,3041.76,122.35,372250.61,force_direct,
2021-09-21 07:27:00+00:00,1632209220,3051.11,3051.77,3046.09,3046.66,44.14,134603.89,force_direct,
2021-09-21 07:28:00+00:00,1632209280,3045.85,3052.86,3045.48,3051.11,211.26,644372.89,force_direct,
2021-09-21 07:29:00+00:00,1632209340,3045.9,3046.43,3043.56,3045.85,98.84,300965.76,force_direct,
2021-09-21 07:30:00+00:00,1632209400,3041.65,3048.4,3041.65,3045.9,61.07,185852.79,force_direct,
2021-09-21 07:31:00+00:00,1632209460,3039.45,3043.02,3039.02,3041.65,31.9,97031.73,force_direct,
2021-09-21 07:32:00+00:00,1632209520,3039.32,3039.98,3035.6,3039.45,126.05,383014.05,force_direct,
2021-09-21 07:33:00+00:00,1632209580,3036.82,3039.91,3036.27,3039.32,76.16,231391.63,force_direct,
2021-09-21 07:34:00+00:00,1632209640,3040.71,3040.82,3036.39,3036.82,24.51,74491.65,force_direct,
2021-09-21 07:35:00+00:00,1632209700,3031.29,3040.71,3031.28,3040.71,42.79,129882.23,force_direct,
2021-09-21 07:36:00+00:00,1632209760,3030.96,3032.68,3029.5,3031.29,52.02,157684.57,force_direct,
2021-09-21 07:37:00+00:00,1632209820,3027.61,3031.37,3026.68,3030.96,62.37,188891.72,force_direct,
2021-09-21 07:38:00+00:00,1632209880,3031.65,3033.03,3027.51,3027.61,68.46,207450.98,force_direct,
2021-09-21 07:39:00+00:00,1632209940,3030.22,3031.9,3028.39,3031.65,29.71,90000.8,force_direct,
2021-09-21 07:40:00+00:00,1632210000,3033.12,3035.22,3029.05,3030.22,69.18,209752.95,force_direct,
2021-09-21 07:41:00+00:00,1632210060,3039.74,3039.89,3028.22,3033.12,134.05,406541.53,force_direct,
2021-09-21 07:42:00+00:00,1632210120,3051.21,3051.23,3038.26,3039.74,125.59,382624.18,force_direct,
2021-09-21 07:43:00+00:00,1632210180,3051.15,3057.58,3046.38,3051.21,247.62,755878.81,force_direct,
2021-09-21 07:44:00+00:00,1632210240,3046.37,3051.15,3044.14,3051.15,111.35,339392.26,force_direct,
2021-09-21 07:45:00+00:00,1632210300,3048.47,3056.77,3045.52,3046.37,127.2,388154.48,force_direct,
2021-09-21 07:46:00+00:00,1632210360,3045.22,3052.27,3044.18,3048.47,85.4,260135.83,force_direct,
2021-09-21 07:47:00+00:00,1632210420,3040.07,3046.94,3038.83,3045.22,32.3,98251.65,force_direct,
2021-09-21 07:48:00+00:00,1632210480,3040.72,3042.89,3039.94,3040.07,23.49,71435.44,force_direct,
2021-09-21 07:49:00+00:00,1632210540,3040.4,3046.02,3039.51,3040.72,100.34,305300.21,force_direct,
2021-09-21 07:50:00+00:00,1632210600,3045.34,3046.67,3040.4,3040.4,22.28,67812.09,force_direct,
2021-09-21 07:51:00+00:00,1632210660,3046.67,3047.14,3044.52,3045.34,22.19,67606.45,force_direct,
2021-09-21 07:52:00+00:00,1632210720,3049.35,3050.91,3046.42,3046.67,32.29,98459.94,force_direct,
2021-09-21 07:53:00+00:00,1632210780,3047.9,3054.54,3046.25,3049.35,158.12,482311.55,force_direct,
2021-09-21 07:54:00+00:00,1632210840,3052.73,3054.11,3047.56,3047.9,176.16,537618.75,force_direct,
2021-09-21 07:55:00+00:00,1632210900,3053.73,3055.07,3051.43,3052.73,136.28,416119.69,force_direct,
2021-09-21 07:56:00+00:00,1632210960,3062.86,3062.86,3053.71,3053.73,92,281422.45,force_direct,
2021-09-21 07:57:00+00:00,1632211020,3061.48,3064.31,3057.5,3062.86,190.98,584622.08,force_direct,
2021-09-21 07:58:00+00:00,1632211080,3071.65,3072.76,3059.98,3061.48,390.01,1196756.75,force_direct,
2021-09-21 07:59:00+00:00,1632211140,3073.69,3073.74,3068.42,3071.65,143.39,440337,force_direct,
